"LOCATION","Country","SUBJECT","Subject","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"LVA","Latvia","YGMA08PE_ST","Employment males as % of employment ","A","Annual","2018","2018",,,"0","Units",,,49.33059,,
"LVA","Latvia","YGTT08L1_ST","Employment","A","Annual","2005","2005",,,"0","Units",,,972.35,,
"LVA","Latvia","YGTT08L1_ST","Employment","A","Annual","2006","2006",,,"0","Units",,,1030.925,,
"LVA","Latvia","YGTT08L1_ST","Employment","A","Annual","2007","2007",,,"0","Units",,,1057.45,,
"LVA","Latvia","YGTT08L1_ST","Employment","A","Annual","2008","2008",,,"0","Units",,,1054.925,,
"LVA","Latvia","YGTT08L1_ST","Employment","A","Annual","2009","2009",,,"0","Units",,,908.5,,
"LVA","Latvia","YGTT08L1_ST","Employment","A","Annual","2010","2010",,,"0","Units",,,850.675,,
"LVA","Latvia","YGTT08L1_ST","Employment","A","Annual","2011","2011",,,"0","Units",,,861.575,,
"LVA","Latvia","YGTT08L1_ST","Employment","A","Annual","2012","2012",,,"0","Units",,,875.625,,
"LVA","Latvia","YGTT08L1_ST","Employment","A","Annual","2013","2013",,,"0","Units",,,893.875,,
"LVA","Latvia","YGTT08L1_ST","Employment","A","Annual","2014","2014",,,"0","Units",,,884.65,,
"LVA","Latvia","YGTT08L1_ST","Employment","A","Annual","2015","2015",,,"0","Units",,,896.075,,
"LVA","Latvia","YGTT08L1_ST","Employment","A","Annual","2016","2016",,,"0","Units",,,893.275,,
"LVA","Latvia","YGTT08L1_ST","Employment","A","Annual","2017","2017",,,"0","Units",,,894.825,,
"LVA","Latvia","YGTT08L1_ST","Employment","A","Annual","2018","2018",,,"0","Units",,,909.375,,
"LVA","Latvia","YGTT07L1_ST","Labour force","A","Annual","2005","2005",,,"0","Units",,,1080.8,,
"LVA","Latvia","YGTT07L1_ST","Labour force","A","Annual","2006","2006",,,"0","Units",,,1108.9,,
"LVA","Latvia","YGTT07L1_ST","Labour force","A","Annual","2007","2007",,,"0","Units",,,1125.5,,
"LVA","Latvia","YGTT07L1_ST","Labour force","A","Annual","2008","2008",,,"0","Units",,,1143.4,,
"LVA","Latvia","YGTT07L1_ST","Labour force","A","Annual","2009","2009",,,"0","Units",,,1101.4,,
"LVA","Latvia","YGTT07L1_ST","Labour force","A","Annual","2010","2010",,,"0","Units",,,1056.5,,
"LVA","Latvia","YGTT07L1_ST","Labour force","A","Annual","2011","2011",,,"0","Units",,,1028.225,,
"LVA","Latvia","YGTT07L1_ST","Labour force","A","Annual","2012","2012",,,"0","Units",,,1030.725,,
"LVA","Latvia","YGTT07L1_ST","Labour force","A","Annual","2013","2013",,,"0","Units",,,1014.25,,
"LVA","Latvia","YGTT07L1_ST","Labour force","A","Annual","2014","2014",,,"0","Units",,,992.25,,
"LVA","Latvia","YGTT07L1_ST","Labour force","A","Annual","2015","2015",,,"0","Units",,,994.225,,
"LVA","Latvia","YGTT07L1_ST","Labour force","A","Annual","2016","2016",,,"0","Units",,,988.625,,
"LVA","Latvia","YGTT07L1_ST","Labour force","A","Annual","2017","2017",,,"0","Units",,,980.25,,
"LVA","Latvia","YGTT07L1_ST","Labour force","A","Annual","2018","2018",,,"0","Units",,,982.175,,
"LVA","Latvia","YGTT09L1_ST","Employment in agriculture","A","Annual","2008","2008",,,"0","Units",,,83.925,,
"LVA","Latvia","YGTT09L1_ST","Employment in agriculture","A","Annual","2009","2009",,,"0","Units",,,79.475,,
"LVA","Latvia","YGTT09L1_ST","Employment in agriculture","A","Annual","2010","2010",,,"0","Units",,,73.275,,
"LVA","Latvia","YGTT09L1_ST","Employment in agriculture","A","Annual","2011","2011",,,"0","Units",,,76.625,,
"LVA","Latvia","YGTT09L1_ST","Employment in agriculture","A","Annual","2012","2012",,,"0","Units",,,73.275,,
"LVA","Latvia","YGTT09L1_ST","Employment in agriculture","A","Annual","2013","2013",,,"0","Units",,,71.975,,
"LVA","Latvia","YGTT09L1_ST","Employment in agriculture","A","Annual","2014","2014",,,"0","Units",,,66.35,,
"LVA","Latvia","YGTT09L1_ST","Employment in agriculture","A","Annual","2015","2015",,,"0","Units",,,71.1,,
"LVA","Latvia","YGTT09L1_ST","Employment in agriculture","A","Annual","2016","2016",,,"0","Units",,,68.65,,
"LVA","Latvia","YGTT09L1_ST","Employment in agriculture","A","Annual","2017","2017",,,"0","Units",,,61.425,,
"LVA","Latvia","YGTT09L1_ST","Employment in agriculture","A","Annual","2018","2018",,,"0","Units",,,63.3,,
"LVA","Latvia","YGMA07L1_ST","Labour force males","A","Annual","2005","2005",,,"0","Units",,,552.475,,
"LVA","Latvia","YGMA07L1_ST","Labour force males","A","Annual","2006","2006",,,"0","Units",,,567.175,,
"LVA","Latvia","YGMA07L1_ST","Labour force males","A","Annual","2007","2007",,,"0","Units",,,577.775,,
"LVA","Latvia","YGMA07L1_ST","Labour force males","A","Annual","2008","2008",,,"0","Units",,,579.975,,
"LVA","Latvia","YGMA07L1_ST","Labour force males","A","Annual","2009","2009",,,"0","Units",,,549.95,,
"LVA","Latvia","YGMA07L1_ST","Labour force males","A","Annual","2010","2010",,,"0","Units",,,521.125,,
"LVA","Latvia","YGMA07L1_ST","Labour force males","A","Annual","2011","2011",,,"0","Units",,,511.5,,
"LVA","Latvia","YGMA07L1_ST","Labour force males","A","Annual","2012","2012",,,"0","Units",,,510.8,,
"LVA","Latvia","YGMA07L1_ST","Labour force males","A","Annual","2013","2013",,,"0","Units",,,504.125,,
"LVA","Latvia","YGMA07L1_ST","Labour force males","A","Annual","2014","2014",,,"0","Units",,,497.4,,
"LVA","Latvia","YGMA07L1_ST","Labour force males","A","Annual","2015","2015",,,"0","Units",,,499.325,,
"LVA","Latvia","YGMA07L1_ST","Labour force males","A","Annual","2016","2016",,,"0","Units",,,491.8,,
"LVA","Latvia","YGMA07L1_ST","Labour force males","A","Annual","2017","2017",,,"0","Units",,,488.625,,
"LVA","Latvia","YGMA07L1_ST","Labour force males","A","Annual","2018","2018",,,"0","Units",,,489.8,,
"LVA","Latvia","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2005","2005",,,"0","Units",,,48.915,,
"LVA","Latvia","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2006","2006",,,"0","Units",,,49.00454,,
"LVA","Latvia","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2007","2007",,,"0","Units",,,48.91721,,
"LVA","Latvia","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2008","2008",,,"0","Units",,,49.63149,,
"LVA","Latvia","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2009","2009",,,"0","Units",,,52.11888,,
"LVA","Latvia","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2010","2010",,,"0","Units",,,52.67582,,
"LVA","Latvia","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2011","2011",,,"0","Units",,,51.69602,,
"LVA","Latvia","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2012","2012",,,"0","Units",,,51.09493,,
"LVA","Latvia","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2013","2013",,,"0","Units",,,50.70899,,
"LVA","Latvia","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2014","2014",,,"0","Units",,,50.4352,,
"LVA","Latvia","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2015","2015",,,"0","Units",,,50.45895,,
"LVA","Latvia","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2016","2016",,,"0","Units",,,50.94456,,
"LVA","Latvia","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2017","2017",,,"0","Units",,,50.71941,,
"LVA","Latvia","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2018","2018",,,"0","Units",,,50.66941,,
"LVA","Latvia","YGTT06L1_ST","Unemployment","A","Annual","2005","2005",,,"0","Units",,,108.425,,
"LVA","Latvia","YGTT06L1_ST","Unemployment","A","Annual","2006","2006",,,"0","Units",,,77.975,,
"LVA","Latvia","YGTT06L1_ST","Unemployment","A","Annual","2007","2007",,,"0","Units",,,68.125,,
"LVA","Latvia","YGTT06L1_ST","Unemployment","A","Annual","2008","2008",,,"0","Units",,,88.475,,
"LVA","Latvia","YGTT06L1_ST","Unemployment","A","Annual","2009","2009",,,"0","Units",,,192.9,,
"LVA","Latvia","YGTT06L1_ST","Unemployment","A","Annual","2010","2010",,,"0","Units",,,205.85,,
"LVA","Latvia","YGTT06L1_ST","Unemployment","A","Annual","2011","2011",,,"0","Units",,,166.65,,
"LVA","Latvia","YGTT06L1_ST","Unemployment","A","Annual","2012","2012",,,"0","Units",,,155.1,,
"LVA","Latvia","YGTT06L1_ST","Unemployment","A","Annual","2013","2013",,,"0","Units",,,120.375,,
"LVA","Latvia","YGTT06L1_ST","Unemployment","A","Annual","2014","2014",,,"0","Units",,,107.625,,
"LVA","Latvia","YGTT06L1_ST","Unemployment","A","Annual","2015","2015",,,"0","Units",,,98.175,,
"LVA","Latvia","YGTT06L1_ST","Unemployment","A","Annual","2016","2016",,,"0","Units",,,95.325,,
"LVA","Latvia","YGTT06L1_ST","Unemployment","A","Annual","2017","2017",,,"0","Units",,,85.425,,
"LVA","Latvia","YGTT06L1_ST","Unemployment","A","Annual","2018","2018",,,"0","Units",,,72.825,,
"LVA","Latvia","YGTT10L1_ST","Employment in industry","A","Annual","2008","2008",,,"0","Units",,,312.05,"E","Estimated value"
"LVA","Latvia","YGTT10L1_ST","Employment in industry","A","Annual","2009","2009",,,"0","Units",,,222.775,"E","Estimated value"
"LVA","Latvia","YGTT10L1_ST","Employment in industry","A","Annual","2010","2010",,,"0","Units",,,196.975,"E","Estimated value"
"LVA","Latvia","YGTT10L1_ST","Employment in industry","A","Annual","2011","2011",,,"0","Units",,,199.2,"E","Estimated value"
"LVA","Latvia","YGTT10L1_ST","Employment in industry","A","Annual","2012","2012",,,"0","Units",,,207.25,"E","Estimated value"
"LVA","Latvia","YGTT10L1_ST","Employment in industry","A","Annual","2013","2013",,,"0","Units",,,214.275,"E","Estimated value"
"LVA","Latvia","YGTT10L1_ST","Employment in industry","A","Annual","2014","2014",,,"0","Units",,,213.1,"E","Estimated value"
"LVA","Latvia","YGTT10L1_ST","Employment in industry","A","Annual","2015","2015",,,"0","Units",,,216,"E","Estimated value"
"LVA","Latvia","YGTT10L1_ST","Employment in industry","A","Annual","2016","2016",,,"0","Units",,,217.5,"E","Estimated value"
"LVA","Latvia","YGTT10L1_ST","Employment in industry","A","Annual","2017","2017",,,"0","Units",,,210.25,"E","Estimated value"
"LVA","Latvia","YGTT10L1_ST","Employment in industry","A","Annual","2018","2018",,,"0","Units",,,215.4,"E","Estimated value"
"LVA","Latvia","YGTT11L1_ST","Employment in services","A","Annual","2008","2008",,,"0","Units",,,658.95,"E","Estimated value"
"LVA","Latvia","YGTT11L1_ST","Employment in services","A","Annual","2009","2009",,,"0","Units",,,606.25,"E","Estimated value"
"LVA","Latvia","YGTT11L1_ST","Employment in services","A","Annual","2010","2010",,,"0","Units",,,580.425,"E","Estimated value"
"LVA","Latvia","YGTT11L1_ST","Employment in services","A","Annual","2011","2011",,,"0","Units",,,585.75,"E","Estimated value"
"LVA","Latvia","YGTT11L1_ST","Employment in services","A","Annual","2012","2012",,,"0","Units",,,595.1,"E","Estimated value"
"LVA","Latvia","YGTT11L1_ST","Employment in services","A","Annual","2013","2013",,,"0","Units",,,607.625,"E","Estimated value"
"LVA","Latvia","YGTT11L1_ST","Employment in services","A","Annual","2014","2014",,,"0","Units",,,605.2,"E","Estimated value"
"LVA","Latvia","YGTT11L1_ST","Employment in services","A","Annual","2015","2015",,,"0","Units",,,608.975,"E","Estimated value"
"LVA","Latvia","YGTT11L1_ST","Employment in services","A","Annual","2016","2016",,,"0","Units",,,607.125,"E","Estimated value"
"LVA","Latvia","YGTT11L1_ST","Employment in services","A","Annual","2017","2017",,,"0","Units",,,623.15,"E","Estimated value"
"LVA","Latvia","YGTT11L1_ST","Employment in services","A","Annual","2018","2018",,,"0","Units",,,630.675,"E","Estimated value"
"LVA","Latvia","YGFE07L1_ST","Labour force females","A","Annual","2005","2005",,,"0","Units",,,528.325,,
"LVA","Latvia","YGFE07L1_ST","Labour force females","A","Annual","2006","2006",,,"0","Units",,,541.7,,
"LVA","Latvia","YGFE07L1_ST","Labour force females","A","Annual","2007","2007",,,"0","Units",,,547.75,,
"LVA","Latvia","YGFE07L1_ST","Labour force females","A","Annual","2008","2008",,,"0","Units",,,563.475,,
"LVA","Latvia","YGFE07L1_ST","Labour force females","A","Annual","2009","2009",,,"0","Units",,,551.45,,
"LVA","Latvia","YGFE07L1_ST","Labour force females","A","Annual","2010","2010",,,"0","Units",,,535.4,,
"LVA","Latvia","YGFE07L1_ST","Labour force females","A","Annual","2011","2011",,,"0","Units",,,516.7,,
"LVA","Latvia","YGFE07L1_ST","Labour force females","A","Annual","2012","2012",,,"0","Units",,,519.95,,
"LVA","Latvia","YGFE07L1_ST","Labour force females","A","Annual","2013","2013",,,"0","Units",,,510.125,,
"LVA","Latvia","YGFE07L1_ST","Labour force females","A","Annual","2014","2014",,,"0","Units",,,494.85,,
"LVA","Latvia","YGFE07L1_ST","Labour force females","A","Annual","2015","2015",,,"0","Units",,,494.875,,
"LVA","Latvia","YGFE07L1_ST","Labour force females","A","Annual","2016","2016",,,"0","Units",,,496.8,,
"LVA","Latvia","YGFE07L1_ST","Labour force females","A","Annual","2017","2017",,,"0","Units",,,491.625,,
"LVA","Latvia","YGFE07L1_ST","Labour force females","A","Annual","2018","2018",,,"0","Units",,,492.375,,
"LVA","Latvia","YGMA08L1_ST","Employment males","A","Annual","2005","2005",,,"0","Units",,,496.7,,
"LVA","Latvia","YGMA08L1_ST","Employment males","A","Annual","2006","2006",,,"0","Units",,,525.7,,
"LVA","Latvia","YGMA08L1_ST","Employment males","A","Annual","2007","2007",,,"0","Units",,,540.15,,
"LVA","Latvia","YGMA08L1_ST","Employment males","A","Annual","2008","2008",,,"0","Units",,,531.375,,
"LVA","Latvia","YGMA08L1_ST","Employment males","A","Annual","2009","2009",,,"0","Units",,,435,,
"LVA","Latvia","YGMA08L1_ST","Employment males","A","Annual","2010","2010",,,"0","Units",,,402.6,,
"LVA","Latvia","YGMA08L1_ST","Employment males","A","Annual","2011","2011",,,"0","Units",,,416.15,,
"LVA","Latvia","YGMA08L1_ST","Employment males","A","Annual","2012","2012",,,"0","Units",,,428.225,,
"LVA","Latvia","YGMA08L1_ST","Employment males","A","Annual","2013","2013",,,"0","Units",,,440.6,,
"LVA","Latvia","YGMA08L1_ST","Employment males","A","Annual","2014","2014",,,"0","Units",,,438.45,,
"LVA","Latvia","YGMA08L1_ST","Employment males","A","Annual","2015","2015",,,"0","Units",,,443.925,,
"LVA","Latvia","YGMA08L1_ST","Employment males","A","Annual","2016","2016",,,"0","Units",,,438.2,,
"LVA","Latvia","YGMA08L1_ST","Employment males","A","Annual","2017","2017",,,"0","Units",,,440.975,,
"LVA","Latvia","YGMA08L1_ST","Employment males","A","Annual","2018","2018",,,"0","Units",,,448.6,,
"LVA","Latvia","YGTT06PC_ST","Rate of Unemployment as % of Labour Force","A","Annual","2005","2005",,,"0","Units",,,10.03827,,
"LVA","Latvia","YGTT06PC_ST","Rate of Unemployment as % of Labour Force","A","Annual","2006","2006",,,"0","Units",,,7.043975,,
"LVA","Latvia","YGTT06PC_ST","Rate of Unemployment as % of Labour Force","A","Annual","2007","2007",,,"0","Units",,,6.063879,,
"LVA","Latvia","YGTT06PC_ST","Rate of Unemployment as % of Labour Force","A","Annual","2008","2008",,,"0","Units",,,7.739463,,
"LVA","Latvia","YGTT06PC_ST","Rate of Unemployment as % of Labour Force","A","Annual","2009","2009",,,"0","Units",,,17.55346,,
"LVA","Latvia","YGTT06PC_ST","Rate of Unemployment as % of Labour Force","A","Annual","2010","2010",,,"0","Units",,,19.48375,,
"LVA","Latvia","YGTT06PC_ST","Rate of Unemployment as % of Labour Force","A","Annual","2011","2011",,,"0","Units",,,16.21216,,
"LVA","Latvia","YGTT06PC_ST","Rate of Unemployment as % of Labour Force","A","Annual","2012","2012",,,"0","Units",,,15.0552,,
"LVA","Latvia","YGTT06PC_ST","Rate of Unemployment as % of Labour Force","A","Annual","2013","2013",,,"0","Units",,,11.8683,,
"LVA","Latvia","YGTT06PC_ST","Rate of Unemployment as % of Labour Force","A","Annual","2014","2014",,,"0","Units",,,10.84309,,
"LVA","Latvia","YGTT06PC_ST","Rate of Unemployment as % of Labour Force","A","Annual","2015","2015",,,"0","Units",,,9.875636,,
"LVA","Latvia","YGTT06PC_ST","Rate of Unemployment as % of Labour Force","A","Annual","2016","2016",,,"0","Units",,,9.641258,,
"LVA","Latvia","YGTT06PC_ST","Rate of Unemployment as % of Labour Force","A","Annual","2017","2017",,,"0","Units",,,8.716354,,
"LVA","Latvia","YGTT06PC_ST","Rate of Unemployment as % of Labour Force","A","Annual","2018","2018",,,"0","Units",,,7.415344,,
"LTU","Lithuania","YGTT07L1_ST","Labour force","A","Annual","2005","2005",,,"0","Units",,,1564.7,,
"LTU","Lithuania","YGTT07L1_ST","Labour force","A","Annual","2006","2006",,,"0","Units",,,1516.575,,
"LTU","Lithuania","YGTT07L1_ST","Labour force","A","Annual","2007","2007",,,"0","Units",,,1515.975,,
"LTU","Lithuania","YGTT07L1_ST","Labour force","A","Annual","2008","2008",,,"0","Units",,,1515.4,,
"LTU","Lithuania","YGTT07L1_ST","Labour force","A","Annual","2009","2009",,,"0","Units",,,1528.075,,
"LTU","Lithuania","YGTT07L1_ST","Labour force","A","Annual","2010","2010",,,"0","Units",,,1518.075,,
"LTU","Lithuania","YGTT07L1_ST","Labour force","A","Annual","2011","2011",,,"0","Units",,,1481.65,,
"LTU","Lithuania","YGTT07L1_ST","Labour force","A","Annual","2012","2012",,,"0","Units",,,1472.55,,
"LTU","Lithuania","YGTT07L1_ST","Labour force","A","Annual","2013","2013",,,"0","Units",,,1465.225,,
"LTU","Lithuania","YGTT07L1_ST","Labour force","A","Annual","2014","2014",,,"0","Units",,,1477.05,,
"LTU","Lithuania","YGTT07L1_ST","Labour force","A","Annual","2015","2015",,,"0","Units",,,1468.875,,
"LTU","Lithuania","YGTT07L1_ST","Labour force","A","Annual","2016","2016",,,"0","Units",,,1477.55,,
"LTU","Lithuania","YGTT07L1_ST","Labour force","A","Annual","2017","2017",,,"0","Units",,,1457.925,,
"LTU","Lithuania","YGTT07L1_ST","Labour force","A","Annual","2018","2018",,,"0","Units",,,1464.75,,
"LTU","Lithuania","YGFE07L1_ST","Labour force females","A","Annual","2005","2005",,,"0","Units",,,768.275,,
"LTU","Lithuania","YGFE07L1_ST","Labour force females","A","Annual","2006","2006",,,"0","Units",,,750.925,,
"LTU","Lithuania","YGFE07L1_ST","Labour force females","A","Annual","2007","2007",,,"0","Units",,,747.675,,
"LTU","Lithuania","YGFE07L1_ST","Labour force females","A","Annual","2008","2008",,,"0","Units",,,749.075,,
"LTU","Lithuania","YGFE07L1_ST","Labour force females","A","Annual","2009","2009",,,"0","Units",,,768.05,,
"LTU","Lithuania","YGFE07L1_ST","Labour force females","A","Annual","2010","2010",,,"0","Units",,,768.475,,
"LTU","Lithuania","YGFE07L1_ST","Labour force females","A","Annual","2011","2011",,,"0","Units",,,746.1,,
"LTU","Lithuania","YGFE07L1_ST","Labour force females","A","Annual","2012","2012",,,"0","Units",,,744.275,,
"LTU","Lithuania","YGFE07L1_ST","Labour force females","A","Annual","2013","2013",,,"0","Units",,,733.55,,
"LTU","Lithuania","YGFE07L1_ST","Labour force females","A","Annual","2014","2014",,,"0","Units",,,740.15,,
"LTU","Lithuania","YGFE07L1_ST","Labour force females","A","Annual","2015","2015",,,"0","Units",,,741.35,,
"LTU","Lithuania","YGFE07L1_ST","Labour force females","A","Annual","2016","2016",,,"0","Units",,,748.15,,
"LTU","Lithuania","YGFE07L1_ST","Labour force females","A","Annual","2017","2017",,,"0","Units",,,736.65,,
"LTU","Lithuania","YGFE07L1_ST","Labour force females","A","Annual","2018","2018",,,"0","Units",,,735.45,,
"LTU","Lithuania","YGMA07L1_ST","Labour force males","A","Annual","2005","2005",,,"0","Units",,,796.4,,
"LTU","Lithuania","YGMA07L1_ST","Labour force males","A","Annual","2006","2006",,,"0","Units",,,765.675,,
"LTU","Lithuania","YGMA07L1_ST","Labour force males","A","Annual","2007","2007",,,"0","Units",,,768.3,,
"LTU","Lithuania","YGMA07L1_ST","Labour force males","A","Annual","2008","2008",,,"0","Units",,,766.375,,
"LTU","Lithuania","YGMA07L1_ST","Labour force males","A","Annual","2009","2009",,,"0","Units",,,760.025,,
"LTU","Lithuania","YGMA07L1_ST","Labour force males","A","Annual","2010","2010",,,"0","Units",,,749.65,,
"LTU","Lithuania","YGMA07L1_ST","Labour force males","A","Annual","2011","2011",,,"0","Units",,,735.5,,
"LTU","Lithuania","YGMA07L1_ST","Labour force males","A","Annual","2012","2012",,,"0","Units",,,728.225,,
"LTU","Lithuania","YGMA07L1_ST","Labour force males","A","Annual","2013","2013",,,"0","Units",,,731.7,,
"LTU","Lithuania","YGMA07L1_ST","Labour force males","A","Annual","2014","2014",,,"0","Units",,,736.875,,
"LTU","Lithuania","YGMA07L1_ST","Labour force males","A","Annual","2015","2015",,,"0","Units",,,727.55,,
"LTU","Lithuania","YGMA07L1_ST","Labour force males","A","Annual","2016","2016",,,"0","Units",,,729.375,,
"LTU","Lithuania","YGMA07L1_ST","Labour force males","A","Annual","2017","2017",,,"0","Units",,,721.3,,
"LTU","Lithuania","YGMA07L1_ST","Labour force males","A","Annual","2018","2018",,,"0","Units",,,729.325,,
"LTU","Lithuania","YGTT08L1_ST","Employment","A","Annual","2005","2005",,,"0","Units",,,1434.45,,
"LTU","Lithuania","YGTT08L1_ST","Employment","A","Annual","2006","2006",,,"0","Units",,,1428.95,,
"LTU","Lithuania","YGTT08L1_ST","Employment","A","Annual","2007","2007",,,"0","Units",,,1451.575,,
"LTU","Lithuania","YGTT08L1_ST","Employment","A","Annual","2008","2008",,,"0","Units",,,1427.1,,
"LTU","Lithuania","YGTT08L1_ST","Employment","A","Annual","2009","2009",,,"0","Units",,,1317.4,,
"LTU","Lithuania","YGTT08L1_ST","Employment","A","Annual","2010","2010",,,"0","Units",,,1247.65,,
"LTU","Lithuania","YGTT08L1_ST","Employment","A","Annual","2011","2011",,,"0","Units",,,1253.625,,
"LTU","Lithuania","YGTT08L1_ST","Employment","A","Annual","2012","2012",,,"0","Units",,,1275.725,,
"LTU","Lithuania","YGTT08L1_ST","Employment","A","Annual","2013","2013",,,"0","Units",,,1292.775,,
"LTU","Lithuania","YGTT08L1_ST","Employment","A","Annual","2014","2014",,,"0","Units",,,1319.025,,
"LTU","Lithuania","YGTT08L1_ST","Employment","A","Annual","2015","2015",,,"0","Units",,,1334.925,,
"LTU","Lithuania","YGTT08L1_ST","Employment","A","Annual","2016","2016",,,"0","Units",,,1361.4,,
"LTU","Lithuania","YGTT08L1_ST","Employment","A","Annual","2017","2017",,,"0","Units",,,1354.8,,
"LTU","Lithuania","YGTT08L1_ST","Employment","A","Annual","2018","2018",,,"0","Units",,,1374.725,,
"LTU","Lithuania","YGFE08L1_ST","Employment females","A","Annual","2005","2005",,,"0","Units",,,702.725,,
"LTU","Lithuania","YGFE08L1_ST","Employment females","A","Annual","2006","2006",,,"0","Units",,,708.8,,
"LTU","Lithuania","YGFE08L1_ST","Employment females","A","Annual","2007","2007",,,"0","Units",,,715.3,,
"LTU","Lithuania","YGFE08L1_ST","Employment females","A","Annual","2008","2008",,,"0","Units",,,706.9,,
"LTU","Lithuania","YGFE08L1_ST","Employment females","A","Annual","2009","2009",,,"0","Units",,,687.225,,
"LTU","Lithuania","YGFE08L1_ST","Employment females","A","Annual","2010","2010",,,"0","Units",,,656.875,,
"LTU","Lithuania","YGFE08L1_ST","Employment females","A","Annual","2011","2011",,,"0","Units",,,649.8,,
"LTU","Lithuania","YGFE08L1_ST","Employment females","A","Annual","2012","2012",,,"0","Units",,,658.15,,
"LTU","Lithuania","YGFE08L1_ST","Employment females","A","Annual","2013","2013",,,"0","Units",,,656.7,,
"LTU","Lithuania","YGFE08L1_ST","Employment females","A","Annual","2014","2014",,,"0","Units",,,671.9,,
"LTU","Lithuania","YGFE08L1_ST","Employment females","A","Annual","2015","2015",,,"0","Units",,,680.85,,
"LTU","Lithuania","YGFE08L1_ST","Employment females","A","Annual","2016","2016",,,"0","Units",,,698.375,,
"LTU","Lithuania","YGFE08L1_ST","Employment females","A","Annual","2017","2017",,,"0","Units",,,694.825,,
"LTU","Lithuania","YGFE08L1_ST","Employment females","A","Annual","2018","2018",,,"0","Units",,,695.675,,
"LTU","Lithuania","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2005","2005",,,"0","Units",,,48.98916,,
"LTU","Lithuania","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2006","2006",,,"0","Units",,,49.60286,,
"LTU","Lithuania","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2007","2007",,,"0","Units",,,49.27751,,
"LTU","Lithuania","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2008","2008",,,"0","Units",,,49.53402,,
"LTU","Lithuania","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2009","2009",,,"0","Units",,,52.16525,,
"LTU","Lithuania","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2010","2010",,,"0","Units",,,52.64898,,
"LTU","Lithuania","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2011","2011",,,"0","Units",,,51.83368,,
"LTU","Lithuania","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2012","2012",,,"0","Units",,,51.59027,,
"LTU","Lithuania","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2013","2013",,,"0","Units",,,50.7977,,
"LTU","Lithuania","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2014","2014",,,"0","Units",,,50.93914,,
"LTU","Lithuania","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2015","2015",,,"0","Units",,,51.00286,,
"LTU","Lithuania","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2016","2016",,,"0","Units",,,51.29829,,
"LTU","Lithuania","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2017","2017",,,"0","Units",,,51.28617,,
"LTU","Lithuania","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2018","2018",,,"0","Units",,,50.60467,,
"LTU","Lithuania","YGMA08L1_ST","Employment males","A","Annual","2005","2005",,,"0","Units",,,731.725,,
"LTU","Lithuania","YGMA08L1_ST","Employment males","A","Annual","2006","2006",,,"0","Units",,,720.15,,
"LTU","Lithuania","YGMA08L1_ST","Employment males","A","Annual","2007","2007",,,"0","Units",,,736.25,,
"LTU","Lithuania","YGMA08L1_ST","Employment males","A","Annual","2008","2008",,,"0","Units",,,720.225,,
"LTU","Lithuania","YGMA08L1_ST","Employment males","A","Annual","2009","2009",,,"0","Units",,,630.175,,
"LTU","Lithuania","YGMA08L1_ST","Employment males","A","Annual","2010","2010",,,"0","Units",,,590.775,,
"LTU","Lithuania","YGMA08L1_ST","Employment males","A","Annual","2011","2011",,,"0","Units",,,603.8,,
"LTU","Lithuania","YGMA08L1_ST","Employment males","A","Annual","2012","2012",,,"0","Units",,,617.575,,
"LTU","Lithuania","YGMA08L1_ST","Employment males","A","Annual","2013","2013",,,"0","Units",,,636.1,,
"LTU","Lithuania","YGMA08L1_ST","Employment males","A","Annual","2014","2014",,,"0","Units",,,647.125,,
"LTU","Lithuania","YGMA08L1_ST","Employment males","A","Annual","2015","2015",,,"0","Units",,,654.075,,
"LTU","Lithuania","YGMA08L1_ST","Employment males","A","Annual","2016","2016",,,"0","Units",,,662.975,,
