"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ISL","TRADEGOODSERV","IMP","AGRWTH","A","2011",6.77066755001626,
"ISL","TRADEGOODSERV","IMP","AGRWTH","A","2012",4.60362065041874,
"ISL","TRADEGOODSERV","IMP","AGRWTH","A","2013",0.133728177761655,
"ISL","TRADEGOODSERV","IMP","AGRWTH","A","2014",9.78145761912852,
"ISL","TRADEGOODSERV","IMP","AGRWTH","A","2015",13.7853692612587,
"ISL","TRADEGOODSERV","IMP","AGRWTH","A","2016",14.4915093181108,
"ISL","TRADEGOODSERV","IMP","AGRWTH","A","2017",12.2873834890235,
"ISL","TRADEGOODSERV","IMP","AGRWTH","A","2018",0.827146364942648,
"ISL","TRADEGOODSERV","IMP","AGRWTH","A","2019",-9.89111905811937,
"AUT","TRADEGOODSERV","EXP","AGRWTH","A","1971",6.40808385112659,"E"
"AUT","TRADEGOODSERV","EXP","AGRWTH","A","1972",10.1450985018285,"E"
"AUT","TRADEGOODSERV","EXP","AGRWTH","A","1973",5.44071971725394,"E"
"AUT","TRADEGOODSERV","EXP","AGRWTH","A","1974",10.7110208227527,"E"
"AUT","TRADEGOODSERV","EXP","AGRWTH","A","1975",-2.39919262351483,"E"
"AUT","TRADEGOODSERV","EXP","AGRWTH","A","1976",11.0594096634706,"E"
"AUT","TRADEGOODSERV","EXP","AGRWTH","A","1977",2.39431589606795,"E"
"AUT","TRADEGOODSERV","EXP","AGRWTH","A","1978",8.72856708758204,"E"
"AUT","TRADEGOODSERV","EXP","AGRWTH","A","1979",11.3242153324236,"E"
"AUT","TRADEGOODSERV","EXP","AGRWTH","A","1980",3.68156916023171,"E"
"AUT","TRADEGOODSERV","EXP","AGRWTH","A","1981",4.88344491267647,"E"
"AUT","TRADEGOODSERV","EXP","AGRWTH","A","1982",-0.08491812452399,"E"
"AUT","TRADEGOODSERV","EXP","AGRWTH","A","1983",1.58394964319778,"E"
"AUT","TRADEGOODSERV","EXP","AGRWTH","A","1984",8.32029402921786,"E"
"AUT","TRADEGOODSERV","EXP","AGRWTH","A","1985",8.95440071799899,"E"
"AUT","TRADEGOODSERV","EXP","AGRWTH","A","1986",-4.05224107134443,"E"
"AUT","TRADEGOODSERV","EXP","AGRWTH","A","1987",3.4318285342205,"E"
"AUT","TRADEGOODSERV","EXP","AGRWTH","A","1988",8.25693861117458,"E"
"AUT","TRADEGOODSERV","EXP","AGRWTH","A","1989",10.5440711864008,"E"
"AUT","TRADEGOODSERV","EXP","AGRWTH","A","1990",8.57222046298,"E"
"AUT","TRADEGOODSERV","EXP","AGRWTH","A","1991",2.93729603513973,"E"
"AUT","TRADEGOODSERV","EXP","AGRWTH","A","1992",1.3193855472575,"E"
"AUT","TRADEGOODSERV","EXP","AGRWTH","A","1993",-2.37316119851859,"E"
"AUT","TRADEGOODSERV","EXP","AGRWTH","A","1994",5.68808882855427,"E"
"AUT","TRADEGOODSERV","EXP","AGRWTH","A","1995",7.20539345570101,"E"
"AUT","TRADEGOODSERV","EXP","AGRWTH","A","1996",4.63848773216174,
"AUT","TRADEGOODSERV","EXP","AGRWTH","A","1997",11.0278210063176,
"AUT","TRADEGOODSERV","EXP","AGRWTH","A","1998",7.85148470641843,
"AUT","TRADEGOODSERV","EXP","AGRWTH","A","1999",6.43395955432738,
"AUT","TRADEGOODSERV","EXP","AGRWTH","A","2000",13.5245842770046,
"AUT","TRADEGOODSERV","EXP","AGRWTH","A","2001",5.77099797831281,
"AUT","TRADEGOODSERV","EXP","AGRWTH","A","2002",4.28621823277989,
"AUT","TRADEGOODSERV","EXP","AGRWTH","A","2003",0.531493443995965,
"AUT","TRADEGOODSERV","EXP","AGRWTH","A","2004",8.66107178387589,
"AUT","TRADEGOODSERV","EXP","AGRWTH","A","2005",6.66510663252374,
"AUT","TRADEGOODSERV","EXP","AGRWTH","A","2006",7.5761727200353,
"AUT","TRADEGOODSERV","EXP","AGRWTH","A","2007",7.57180863002103,
"AUT","TRADEGOODSERV","EXP","AGRWTH","A","2008",2.17066746248534,
"AUT","TRADEGOODSERV","EXP","AGRWTH","A","2009",-14.368108063462,
"AUT","TRADEGOODSERV","EXP","AGRWTH","A","2010",13.131073253214,
"AUT","TRADEGOODSERV","EXP","AGRWTH","A","2011",5.93536167711328,
"AUT","TRADEGOODSERV","EXP","AGRWTH","A","2012",1.43769461927686,
"AUT","TRADEGOODSERV","EXP","AGRWTH","A","2013",0.640652895563098,
"AUT","TRADEGOODSERV","EXP","AGRWTH","A","2014",2.8876015141816,
"AUT","TRADEGOODSERV","EXP","AGRWTH","A","2015",3.04914318963607,
"AUT","TRADEGOODSERV","EXP","AGRWTH","A","2016",3.07272610881587,
"AUT","TRADEGOODSERV","EXP","AGRWTH","A","2017",5.02163916186666,
"AUT","TRADEGOODSERV","EXP","AGRWTH","A","2018",5.88465242015063,
"AUT","TRADEGOODSERV","EXP","AGRWTH","A","2019",2.72969543244133,
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","1971",3.64456096446801,"E"
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","1972",9.56907821895174,"E"
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","1973",18.5865076168716,"E"
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","1974",4.41643376783202,"E"
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","1975",-9.08239164022915,"E"
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","1976",12.3855127200417,"E"
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","1977",4.77092465679787,"E"
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","1978",2.66830856738664,"E"
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","1979",8.9558930673093,"E"
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","1980",-1.9209928606696,"E"
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","1981",-1.93520429690618,"E"
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","1982",1.35474567993115,"E"
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","1983",-1.232230750697,"E"
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","1984",6.39251902189696,"E"
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","1985",0.407258592828765,"E"
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","1986",4.58890181707462,"E"
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","1987",6.7528929830216,"E"
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","1988",10.4201566091394,"E"
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","1989",9.69349503858875,"E"
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","1990",4.86873316447553,"E"
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","1991",2.85922404539182,"E"
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","1992",4.11706386182528,"E"
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","1993",-0.360845409244512,"E"
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","1994",7.28040928949183,"E"
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","1995",4.65170797052914,"E"
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","1996",5.5541055420391,
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","1997",8.20230568892335,
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","1998",5.05814457567063,
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","1999",3.37328523801716,
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","2000",13.0155052735483,
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","2001",-0.755473781565205,
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","2002",1.05597586556365,
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","2003",1.45947574739301,
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","2004",6.30667161347241,
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","2005",6.42657590644894,
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","2006",5.14185124849498,
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","2007",5.57933262736429,
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","2008",3.80500493626417,
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","2009",-10.8588887176635,
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","2010",9.6879702638937,
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","2011",5.62502975404763,
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","2012",-0.674804751188156,
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","2013",-0.213858262952502,
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","2014",5.52827266886346,
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","2015",3.91367155428092,
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","2016",7.52937103448622,
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","2017",4.40665398089772,
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","2018",2.08839306227038,
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","2019",1.03432084559169,
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","1971",-1.15551199772376,"E"
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","1972",14.4808175145128,"E"
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","1973",7.22068560891793,"E"
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","1974",0.110741971207094,"E"
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","1975",-13.140291514836,"E"
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","1976",14.3959861057507,"E"
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","1977",16.0425101214575,"E"
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","1978",7.77729321122256,"E"
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","1979",9.65066091178851,"E"
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","1980",8.10012915923489,"E"
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","1981",5.80434136187927,
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","1982",-1.87173289865662,
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","1983",4.33039294306335,
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","1984",6.52794553640057,
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","1985",0.633922589290316,
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","1986",2.56580968964458,
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","1987",3.325510560743,
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","1988",3.52776301164645,
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","1989",1.68977267422863,
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","1990",1.4046362175809,
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","1991",-7.89461771762256,
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","1992",10.3749938565882,
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","1993",16.6711194229228,
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","1994",13.2890619036715,
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","1995",8.75218973184207,
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","1996",5.76172480019825,
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","1997",14.0267119676645,
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","1998",8.87210706121086,
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","1999",11.3365577444851,
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","2000",16.1051070141979,
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","2001",1.82150027377259,
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","2002",3.98293539829354,
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","2003",-1.00844681951388,
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","2004",8.74183717892904,
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","2005",6.94851469292978,
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","2006",9.81372783900335,
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","2007",8.98715536284055,
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","2008",6.60085826170727,
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","2009",-20.113843084326,
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","2010",6.1806749232374,
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","2011",2.02839195284611,
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","2012",0.233251966368321,
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","2013",0.57230219720749,
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","2014",-1.95197417098271,
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","2015",0.392404368585698,
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","2016",3.70097034303676,
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","2017",8.81283112364585,
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","2018",1.73923575364864,
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","2019",7.15229580600231,
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","1970",10.3998578541046,
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","1971",-3.30001675135408,"E"
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","1972",3.99991847992229,"E"
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","1973",6.90014435858411,"E"
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","1974",9.90012495837268,"E"
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","1975",-3.50001250997324,"E"
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","1976",8.99997983423743,"E"
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","1977",-3.80004440168726,"E"
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","1978",-5.49993681075645,"E"
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","1979",11.599949995203,"E"
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","1980",0.399878082773462,"E"
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","1981",-3.85052490646131,"E"
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","1982",4.73497012645658,"E"
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","1983",1.01801560390407,"E"
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","1984",5.30328343438106,"E"
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","1985",7.87184722817674,"E"
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","1986",3.56483664533514,"E"
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","1987",7.33870163433978,"E"
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","1988",5.01945163753297,"E"
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","1989",7.70843430962988,"E"
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","1990",1.13035310588176,"E"
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","1991",-4.89977610306322,"E"
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","1992",1.64320076942644,"E"
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","1993",-2.72928376623258,"E"
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","1994",12.8537915380676,
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","1995",7.10875917108422,
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","1996",3.47448239143316,
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","1997",12.3308021079713,
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","1998",11.294294671464,
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","1999",5.12379942932441,
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","2000",11.7282287465584,
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","2001",-1.61314935737782,
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","2002",-1.21603158752392,
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","2003",3.86833397624646,
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","2004",6.75223995356797,
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","2005",6.97617907128797,
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","2006",8.40841086215096,
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","2007",7.67995827404066,
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","2008",3.49750743011215,
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","2009",-14.4160777701806,
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","2010",11.3736956272645,
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","2011",7.29843676386279,
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","2012",0.798017784131825,
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","2013",0.02899663127372,
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","2014",6.13947009261148,
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","2015",5.72539389966071,
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","2016",3.83027269587213,
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","2017",4.75547179837034,
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","2018",3.57803775077268,
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","2019",1.79841951570757,
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","1971",6.91885261896134,"E"
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","1972",1.07547907704342,"E"
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","1973",12.3054104597923,"E"
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","1974",7.31315172952364,"E"
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","1975",-2.96327212020033,"E"
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","1976",9.10614833195477,"E"
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","1977",6.87846197388106,"E"
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","1978",1.84892705486254,"E"
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","1979",3.77093934554097,"E"
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","1980",-0.30155790001161,"E"
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","1981",-0.494338580502617,"E"
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","1982",1.11293053204185,"E"
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","1983",2.01288244766505,"E"
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","1984",6.74104900624236,"E"
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","1985",5.85319127482945,"E"
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","1986",4.16421914937529,"E"
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","1987",5.85868438700239,"E"
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","1988",0.596060815480307,"E"
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","1989",4.55560326320309,"E"
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","1990",5.28109728553242,"E"
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","1991",0.165924008891016,"E"
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","1992",4.52982726647636,"E"
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","1993",4.55080032690813,"E"
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","1994",9.22926596758818,"E"
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","1995",9.44567840358173,"E"
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","1996",7.09803042114743,
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","1997",7.72876691384451,
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","1998",2.76968739587061,
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","1999",2.77640178568748,
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","2000",9.00388793629743,
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","2001",1.86646657644742,
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","2002",1.30692131639176,
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","2003",2.31811123402355,
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","2004",4.33398896009136,
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","2005",8.00360980973092,
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","2006",12.3575184964133,
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","2007",-2.0806898749782,
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","2008",1.3220250853134,
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","2009",-7.80238851926756,
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","2010",5.78831686509632,
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","2011",7.25846043579763,
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","2012",0.558530824450981,
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","2013",1.17558034796871,
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","2014",1.04347000759301,
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","2015",3.77439662444087,
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","2016",2.73557716677408,
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","2017",6.10115612538524,
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","2018",1.22682574822752,
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","2019",4.8306016308182,
"HUN","TRADEGOODSERV","EXP","AGRWTH","A","1992",2.10164378590107,"E"
"HUN","TRADEGOODSERV","EXP","AGRWTH","A","1993",-10.1393358642442,"E"
"HUN","TRADEGOODSERV","EXP","AGRWTH","A","1994",13.7199986417284,"E"
"HUN","TRADEGOODSERV","EXP","AGRWTH","A","1995",36.4116873381836,"E"
"HUN","TRADEGOODSERV","EXP","AGRWTH","A","1996",9.1661438788481,
"HUN","TRADEGOODSERV","EXP","AGRWTH","A","1997",22.7473575551454,
"HUN","TRADEGOODSERV","EXP","AGRWTH","A","1998",15.4789823126085,
"HUN","TRADEGOODSERV","EXP","AGRWTH","A","1999",11.8011742325747,
"HUN","TRADEGOODSERV","EXP","AGRWTH","A","2000",25.0041475729498,
"HUN","TRADEGOODSERV","EXP","AGRWTH","A","2001",8.83234372838077,
"HUN","TRADEGOODSERV","EXP","AGRWTH","A","2002",5.7603510045184,
"HUN","TRADEGOODSERV","EXP","AGRWTH","A","2003",6.24958962573867,
"HUN","TRADEGOODSERV","EXP","AGRWTH","A","2004",17.887365831238,
"HUN","TRADEGOODSERV","EXP","AGRWTH","A","2005",12.8753248046338,
"HUN","TRADEGOODSERV","EXP","AGRWTH","A","2006",19.5184777484521,
"HUN","TRADEGOODSERV","EXP","AGRWTH","A","2007",16.1043844190209,
"HUN","TRADEGOODSERV","EXP","AGRWTH","A","2008",6.6916370046757,
"HUN","TRADEGOODSERV","EXP","AGRWTH","A","2009",-10.7237978499155,
"HUN","TRADEGOODSERV","EXP","AGRWTH","A","2010",11.1182163454037,
"HUN","TRADEGOODSERV","EXP","AGRWTH","A","2011",6.40773326740545,
"HUN","TRADEGOODSERV","EXP","AGRWTH","A","2012",-1.70377739443231,
"HUN","TRADEGOODSERV","EXP","AGRWTH","A","2013",4.10299399100333,
"HUN","TRADEGOODSERV","EXP","AGRWTH","A","2014",9.19778282280874,
"HUN","TRADEGOODSERV","EXP","AGRWTH","A","2015",7.36537613634834,
"HUN","TRADEGOODSERV","EXP","AGRWTH","A","2016",3.80418337077606,
"HUN","TRADEGOODSERV","EXP","AGRWTH","A","2017",6.85291767616044,
"HUN","TRADEGOODSERV","EXP","AGRWTH","A","2018",4.32696366546893,
"HUN","TRADEGOODSERV","EXP","AGRWTH","A","2019",6.0432078820779,"E"
"EST","TRADEGOODSERV","IMP","AGRWTH","A","1994",12.2140257735277,"E"
"EST","TRADEGOODSERV","IMP","AGRWTH","A","1995",5.34170848233045,"E"
"EST","TRADEGOODSERV","IMP","AGRWTH","A","1996",7.85270493300604,
"EST","TRADEGOODSERV","IMP","AGRWTH","A","1997",29.4030219860725,
"EST","TRADEGOODSERV","IMP","AGRWTH","A","1998",12.9919194765219,
"EST","TRADEGOODSERV","IMP","AGRWTH","A","1999",-5.72934125888048,
"EST","TRADEGOODSERV","IMP","AGRWTH","A","2000",-5.35218367912883,
"EST","TRADEGOODSERV","IMP","AGRWTH","A","2001",12.3654391037752,
"EST","TRADEGOODSERV","IMP","AGRWTH","A","2002",13.2860680881898,
"EST","TRADEGOODSERV","IMP","AGRWTH","A","2003",14.0028363732688,
"EST","TRADEGOODSERV","IMP","AGRWTH","A","2004",16.1357923159591,
"EST","TRADEGOODSERV","IMP","AGRWTH","A","2005",16.6993489856411,
"EST","TRADEGOODSERV","IMP","AGRWTH","A","2006",20.7027527712361,
"EST","TRADEGOODSERV","IMP","AGRWTH","A","2007",12.981952537177,
"EST","TRADEGOODSERV","IMP","AGRWTH","A","2008",-6.15783378554334,
"EST","TRADEGOODSERV","IMP","AGRWTH","A","2009",-30.6055612296193,
"EST","TRADEGOODSERV","IMP","AGRWTH","A","2010",21.2569324880551,
"EST","TRADEGOODSERV","IMP","AGRWTH","A","2011",27.1883250857867,
"EST","TRADEGOODSERV","IMP","AGRWTH","A","2012",9.68814960154925,
"EST","TRADEGOODSERV","IMP","AGRWTH","A","2013",2.44597957228492,
"EST","TRADEGOODSERV","IMP","AGRWTH","A","2014",3.04687353584642,
"EST","TRADEGOODSERV","IMP","AGRWTH","A","2015",-1.88708778774578,
"EST","TRADEGOODSERV","IMP","AGRWTH","A","2016",6.04025748490054,
"EST","TRADEGOODSERV","IMP","AGRWTH","A","2017",4.17805532033604,
"EST","TRADEGOODSERV","IMP","AGRWTH","A","2018",5.68408164092731,
"EST","TRADEGOODSERV","IMP","AGRWTH","A","2019",3.71789820906355,
"SVN","TRADEGOODSERV","EXP","AGRWTH","A","1991",-20.1462172623108,"E"
"SVN","TRADEGOODSERV","EXP","AGRWTH","A","1992",-23.4948248402525,"E"
"SVN","TRADEGOODSERV","EXP","AGRWTH","A","1993",0.586677708085127,"E"
"SVN","TRADEGOODSERV","EXP","AGRWTH","A","1994",12.327718339117,"E"
"SVN","TRADEGOODSERV","EXP","AGRWTH","A","1995",1.08998729600424,"E"
"SVN","TRADEGOODSERV","EXP","AGRWTH","A","1996",2.97184422499733,
"SVN","TRADEGOODSERV","EXP","AGRWTH","A","1997",11.6346271801058,
"SVN","TRADEGOODSERV","EXP","AGRWTH","A","1998",7.82184981410984,
"SVN","TRADEGOODSERV","EXP","AGRWTH","A","1999",2.0044998982512,
"SVN","TRADEGOODSERV","EXP","AGRWTH","A","2000",12.5925166244494,
"SVN","TRADEGOODSERV","EXP","AGRWTH","A","2001",7.18254816993782,
"SVN","TRADEGOODSERV","EXP","AGRWTH","A","2002",7.78231861462575,
"SVN","TRADEGOODSERV","EXP","AGRWTH","A","2003",3.16049944277299,
"SVN","TRADEGOODSERV","EXP","AGRWTH","A","2004",13.0424698719356,
"SVN","TRADEGOODSERV","EXP","AGRWTH","A","2005",11.363905929702,
"SVN","TRADEGOODSERV","EXP","AGRWTH","A","2006",14.1225373961402,
"SVN","TRADEGOODSERV","EXP","AGRWTH","A","2007",13.8578040570464,
"SVN","TRADEGOODSERV","EXP","AGRWTH","A","2008",4.18334221003781,
"SVN","TRADEGOODSERV","EXP","AGRWTH","A","2009",-16.5604694035733,
"SVN","TRADEGOODSERV","EXP","AGRWTH","A","2010",10.1605590430302,
