"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CPALTT01","Consumer prices: all items","ISL","Iceland","GY","Growth on the same period of the previous year","M","Monthly","2019-04","Apr-2019","PC","Percentage","0","Units",,,3.27540666582399,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GY","Growth on the same period of the previous year","M","Monthly","2019-05","May-2019","PC","Percentage","0","Units",,,3.58912159579855,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GY","Growth on the same period of the previous year","M","Monthly","2019-06","Jun-2019","PC","Percentage","0","Units",,,3.34410149357921,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GY","Growth on the same period of the previous year","M","Monthly","2019-07","Jul-2019","PC","Percentage","0","Units",,,3.06295164118309,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GY","Growth on the same period of the previous year","M","Monthly","2019-08","Aug-2019","PC","Percentage","0","Units",,,3.16499650545449,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GY","Growth on the same period of the previous year","M","Monthly","2019-09","Sep-2019","PC","Percentage","0","Units",,,2.99329679472836,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GY","Growth on the same period of the previous year","M","Monthly","2019-10","Oct-2019","PC","Percentage","0","Units",,,2.78440047030456,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GY","Growth on the same period of the previous year","M","Monthly","2019-11","Nov-2019","PC","Percentage","0","Units",,,2.65593410397307,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GY","Growth on the same period of the previous year","M","Monthly","2019-12","Dec-2019","PC","Percentage","0","Units",,,2.03046212634548,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GY","Growth on the same period of the previous year","M","Monthly","2020-01","Jan-2020","PC","Percentage","0","Units",,,1.69828635555863,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GY","Growth on the same period of the previous year","M","Monthly","2020-02","Feb-2020","PC","Percentage","0","Units",,,2.43864758558807,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GY","Growth on the same period of the previous year","M","Monthly","2020-03","Mar-2020","PC","Percentage","0","Units",,,2.13086353519995,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","GY","Growth on the same period of the previous year","M","Monthly","2020-04","Apr-2020","PC","Percentage","0","Units",,,2.26559831559328,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GY","Growth on the same period of the previous year","M","Monthly","2017-01","Jan-2017","PC","Percentage","0","Units",,,0.302419354838699,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GY","Growth on the same period of the previous year","M","Monthly","2017-02","Feb-2017","PC","Percentage","0","Units",,,0.502008032128503,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GY","Growth on the same period of the previous year","M","Monthly","2017-03","Mar-2017","PC","Percentage","0","Units",,,0.700000000000012,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GY","Growth on the same period of the previous year","M","Monthly","2017-04","Apr-2017","PC","Percentage","0","Units",,,0.898203592814361,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GY","Growth on the same period of the previous year","M","Monthly","2017-05","May-2017","PC","Percentage","0","Units",,,0.198609731876862,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GY","Growth on the same period of the previous year","M","Monthly","2017-06","Jun-2017","PC","Percentage","0","Units",,,-0.394477317554241,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GY","Growth on the same period of the previous year","M","Monthly","2017-07","Jul-2017","PC","Percentage","0","Units",,,-0.197628458498024,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GY","Growth on the same period of the previous year","M","Monthly","2017-08","Aug-2017","PC","Percentage","0","Units",,,0.396039603960396,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GY","Growth on the same period of the previous year","M","Monthly","2017-09","Sep-2017","PC","Percentage","0","Units",,,0.198807157057654,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GY","Growth on the same period of the previous year","M","Monthly","2017-10","Oct-2017","PC","Percentage","0","Units",,,0.599400599400622,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GY","Growth on the same period of the previous year","M","Monthly","2017-11","Nov-2017","PC","Percentage","0","Units",,,0.500000000000012,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GY","Growth on the same period of the previous year","M","Monthly","2017-12","Dec-2017","PC","Percentage","0","Units",,,0.4,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GY","Growth on the same period of the previous year","M","Monthly","2018-01","Jan-2018","PC","Percentage","0","Units",,,0.201005025125628,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GY","Growth on the same period of the previous year","M","Monthly","2018-02","Feb-2018","PC","Percentage","0","Units",,,0.499500499500511,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GY","Growth on the same period of the previous year","M","Monthly","2018-03","Mar-2018","PC","Percentage","0","Units",,,0.198609731876862,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GY","Growth on the same period of the previous year","M","Monthly","2018-04","Apr-2018","PC","Percentage","0","Units",,,-0.395647873392659,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GY","Growth on the same period of the previous year","M","Monthly","2018-05","May-2018","PC","Percentage","0","Units",,,0.396432111000969,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GY","Growth on the same period of the previous year","M","Monthly","2018-06","Jun-2018","PC","Percentage","0","Units",,,0.396039603960396,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GY","Growth on the same period of the previous year","M","Monthly","2018-07","Jul-2018","PC","Percentage","0","Units",,,0.792079207920793,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GY","Growth on the same period of the previous year","M","Monthly","2018-08","Aug-2018","PC","Percentage","0","Units",,,0.690335305719911,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GY","Growth on the same period of the previous year","M","Monthly","2018-09","Sep-2018","PC","Percentage","0","Units",,,0.892857142857155,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GY","Growth on the same period of the previous year","M","Monthly","2018-10","Oct-2018","PC","Percentage","0","Units",,,0.893743793445869,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GY","Growth on the same period of the previous year","M","Monthly","2018-11","Nov-2018","PC","Percentage","0","Units",,,0.597014925373113,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GY","Growth on the same period of the previous year","M","Monthly","2018-12","Dec-2018","PC","Percentage","0","Units",,,0.697211155378476,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GY","Growth on the same period of the previous year","M","Monthly","2019-01","Jan-2019","PC","Percentage","0","Units",,,0.702106318956871,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GY","Growth on the same period of the previous year","M","Monthly","2019-02","Feb-2019","PC","Percentage","0","Units",,,0.596421471172963,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GY","Growth on the same period of the previous year","M","Monthly","2019-03","Mar-2019","PC","Percentage","0","Units",,,1.09018830525272,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GY","Growth on the same period of the previous year","M","Monthly","2019-04","Apr-2019","PC","Percentage","0","Units",,,1.68818272095332,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GY","Growth on the same period of the previous year","M","Monthly","2019-05","May-2019","PC","Percentage","0","Units",,,0.987166831194473,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GY","Growth on the same period of the previous year","M","Monthly","2019-06","Jun-2019","PC","Percentage","0","Units",,,1.08481262327415,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GY","Growth on the same period of the previous year","M","Monthly","2019-07","Jul-2019","PC","Percentage","0","Units",,,0.491159135559911,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GY","Growth on the same period of the previous year","M","Monthly","2019-08","Aug-2019","PC","Percentage","0","Units",,,0.685602350636642,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GY","Growth on the same period of the previous year","M","Monthly","2019-09","Sep-2019","PC","Percentage","0","Units",,,0.884955752212379,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GY","Growth on the same period of the previous year","M","Monthly","2019-10","Oct-2019","PC","Percentage","0","Units",,,0.688976377952746,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GY","Growth on the same period of the previous year","M","Monthly","2019-11","Nov-2019","PC","Percentage","0","Units",,,1.08803165182988,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GY","Growth on the same period of the previous year","M","Monthly","2019-12","Dec-2019","PC","Percentage","0","Units",,,1.28585558852622,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GY","Growth on the same period of the previous year","M","Monthly","2020-01","Jan-2020","PC","Percentage","0","Units",,,1.29482071713149,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GY","Growth on the same period of the previous year","M","Monthly","2020-02","Feb-2020","PC","Percentage","0","Units",,,1.08695652173912,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GY","Growth on the same period of the previous year","M","Monthly","2020-03","Mar-2020","PC","Percentage","0","Units",,,0.686274509803933,,
"CPALTT01","Consumer prices: all items","IRL","Ireland","GY","Growth on the same period of the previous year","M","Monthly","2020-04","Apr-2020","PC","Percentage","0","Units",,,-0.0976562500000109,,
"CPALTT01","Consumer prices: all items","ITA","Italy","GY","Growth on the same period of the previous year","M","Monthly","2017-01","Jan-2017","PC","Percentage","0","Units",,,1.00401606425703,,
"CPALTT01","Consumer prices: all items","ITA","Italy","GY","Growth on the same period of the previous year","M","Monthly","2017-02","Feb-2017","PC","Percentage","0","Units",,,1.60965794768611,,
"CPALTT01","Consumer prices: all items","ITA","Italy","GY","Growth on the same period of the previous year","M","Monthly","2017-03","Mar-2017","PC","Percentage","0","Units",,,1.40562248995984,,
"CPALTT01","Consumer prices: all items","ITA","Italy","GY","Growth on the same period of the previous year","M","Monthly","2017-04","Apr-2017","PC","Percentage","0","Units",,,1.90954773869347,,
"CPALTT01","Consumer prices: all items","ITA","Italy","GY","Growth on the same period of the previous year","M","Monthly","2017-05","May-2017","PC","Percentage","0","Units",,,1.40280561122245,,
"CPALTT01","Consumer prices: all items","ITA","Italy","GY","Growth on the same period of the previous year","M","Monthly","2017-06","Jun-2017","PC","Percentage","0","Units",,,1.20120120120118,,
"CPALTT01","Consumer prices: all items","ITA","Italy","GY","Growth on the same period of the previous year","M","Monthly","2017-07","Jul-2017","PC","Percentage","0","Units",,,1.09890109890111,,
"CPALTT01","Consumer prices: all items","ITA","Italy","GY","Growth on the same period of the previous year","M","Monthly","2017-08","Aug-2017","PC","Percentage","0","Units",,,1.19641076769693,,
"CPALTT01","Consumer prices: all items","ITA","Italy","GY","Growth on the same period of the previous year","M","Monthly","2017-09","Sep-2017","PC","Percentage","0","Units",,,1.09890109890111,,
"CPALTT01","Consumer prices: all items","ITA","Italy","GY","Growth on the same period of the previous year","M","Monthly","2017-10","Oct-2017","PC","Percentage","0","Units",,,1,,
"CPALTT01","Consumer prices: all items","ITA","Italy","GY","Growth on the same period of the previous year","M","Monthly","2017-11","Nov-2017","PC","Percentage","0","Units",,,0.90090090090089,,
"CPALTT01","Consumer prices: all items","ITA","Italy","GY","Growth on the same period of the previous year","M","Monthly","2017-12","Dec-2017","PC","Percentage","0","Units",,,0.897308075772694,,
"CPALTT01","Consumer prices: all items","ITA","Italy","GY","Growth on the same period of the previous year","M","Monthly","2018-01","Jan-2018","PC","Percentage","0","Units",,,0.894632206759455,,
"CPALTT01","Consumer prices: all items","ITA","Italy","GY","Growth on the same period of the previous year","M","Monthly","2018-02","Feb-2018","PC","Percentage","0","Units",,,0.495049504950506,,
"CPALTT01","Consumer prices: all items","ITA","Italy","GY","Growth on the same period of the previous year","M","Monthly","2018-03","Mar-2018","PC","Percentage","0","Units",,,0.792079207920793,,
"CPALTT01","Consumer prices: all items","ITA","Italy","GY","Growth on the same period of the previous year","M","Monthly","2018-04","Apr-2018","PC","Percentage","0","Units",,,0.493096646942812,,
"CPALTT01","Consumer prices: all items","ITA","Italy","GY","Growth on the same period of the previous year","M","Monthly","2018-05","May-2018","PC","Percentage","0","Units",,,0.988142292490119,,
"CPALTT01","Consumer prices: all items","ITA","Italy","GY","Growth on the same period of the previous year","M","Monthly","2018-06","Jun-2018","PC","Percentage","0","Units",,,1.28585558852622,,
"CPALTT01","Consumer prices: all items","ITA","Italy","GY","Growth on the same period of the previous year","M","Monthly","2018-07","Jul-2018","PC","Percentage","0","Units",,,1.48221343873519,,
"CPALTT01","Consumer prices: all items","ITA","Italy","GY","Growth on the same period of the previous year","M","Monthly","2018-08","Aug-2018","PC","Percentage","0","Units",,,1.57635467980294,,
"CPALTT01","Consumer prices: all items","ITA","Italy","GY","Growth on the same period of the previous year","M","Monthly","2018-09","Sep-2018","PC","Percentage","0","Units",,,1.38339920948617,,
"CPALTT01","Consumer prices: all items","ITA","Italy","GY","Growth on the same period of the previous year","M","Monthly","2018-10","Oct-2018","PC","Percentage","0","Units",,,1.58415841584159,,
"CPALTT01","Consumer prices: all items","ITA","Italy","GY","Growth on the same period of the previous year","M","Monthly","2018-11","Nov-2018","PC","Percentage","0","Units",,,1.58730158730159,,
"CPALTT01","Consumer prices: all items","ITA","Italy","GY","Growth on the same period of the previous year","M","Monthly","2018-12","Dec-2018","PC","Percentage","0","Units",,,1.08695652173912,,
"CPALTT01","Consumer prices: all items","ITA","Italy","GY","Growth on the same period of the previous year","M","Monthly","2019-01","Jan-2019","PC","Percentage","0","Units",,,0.886699507389152,,
"CPALTT01","Consumer prices: all items","ITA","Italy","GY","Growth on the same period of the previous year","M","Monthly","2019-02","Feb-2019","PC","Percentage","0","Units",,,0.985221674876826,,
"CPALTT01","Consumer prices: all items","ITA","Italy","GY","Growth on the same period of the previous year","M","Monthly","2019-03","Mar-2019","PC","Percentage","0","Units",,,0.982318271119844,,
"CPALTT01","Consumer prices: all items","ITA","Italy","GY","Growth on the same period of the previous year","M","Monthly","2019-04","Apr-2019","PC","Percentage","0","Units",,,1.07948969578017,,
"CPALTT01","Consumer prices: all items","ITA","Italy","GY","Growth on the same period of the previous year","M","Monthly","2019-05","May-2019","PC","Percentage","0","Units",,,0.782778864970646,,
"CPALTT01","Consumer prices: all items","ITA","Italy","GY","Growth on the same period of the previous year","M","Monthly","2019-06","Jun-2019","PC","Percentage","0","Units",,,0.68359374999999,,
"CPALTT01","Consumer prices: all items","ITA","Italy","GY","Growth on the same period of the previous year","M","Monthly","2019-07","Jul-2019","PC","Percentage","0","Units",,,0.38948393378771,,
"CPALTT01","Consumer prices: all items","ITA","Italy","GY","Growth on the same period of the previous year","M","Monthly","2019-08","Aug-2019","PC","Percentage","0","Units",,,0.387972841901067,,
"CPALTT01","Consumer prices: all items","ITA","Italy","GY","Growth on the same period of the previous year","M","Monthly","2019-09","Sep-2019","PC","Percentage","0","Units",,,0.292397660818725,,
"CPALTT01","Consumer prices: all items","ITA","Italy","GY","Growth on the same period of the previous year","M","Monthly","2019-10","Oct-2019","PC","Percentage","0","Units",,,0.194931773879142,,
"CPALTT01","Consumer prices: all items","ITA","Italy","GY","Growth on the same period of the previous year","M","Monthly","2019-11","Nov-2019","PC","Percentage","0","Units",,,0.1953125,,
"CPALTT01","Consumer prices: all items","ITA","Italy","GY","Growth on the same period of the previous year","M","Monthly","2019-12","Dec-2019","PC","Percentage","0","Units",,,0.488758553274694,,
"CPALTT01","Consumer prices: all items","ITA","Italy","GY","Growth on the same period of the previous year","M","Monthly","2020-01","Jan-2020","PC","Percentage","0","Units",,,0.488281250000011,,
"CPALTT01","Consumer prices: all items","ITA","Italy","GY","Growth on the same period of the previous year","M","Monthly","2020-02","Feb-2020","PC","Percentage","0","Units",,,0.292682926829279,,
"CPALTT01","Consumer prices: all items","ITA","Italy","GY","Growth on the same period of the previous year","M","Monthly","2020-03","Mar-2020","PC","Percentage","0","Units",,,0.0972762645914506,,
"CPALTT01","Consumer prices: all items","ITA","Italy","GY","Growth on the same period of the previous year","M","Monthly","2020-04","Apr-2020","PC","Percentage","0","Units",,,0,,
"CPALTT01","Consumer prices: all items","JPN","Japan","GY","Growth on the same period of the previous year","M","Monthly","2017-01","Jan-2017","PC","Percentage","0","Units",,,0.4,,
"CPALTT01","Consumer prices: all items","JPN","Japan","GY","Growth on the same period of the previous year","M","Monthly","2017-02","Feb-2017","PC","Percentage","0","Units",,,0.3,,
"CPALTT01","Consumer prices: all items","JPN","Japan","GY","Growth on the same period of the previous year","M","Monthly","2017-03","Mar-2017","PC","Percentage","0","Units",,,0.2,,
"CPALTT01","Consumer prices: all items","JPN","Japan","GY","Growth on the same period of the previous year","M","Monthly","2017-04","Apr-2017","PC","Percentage","0","Units",,,0.4,,
"CPALTT01","Consumer prices: all items","JPN","Japan","GY","Growth on the same period of the previous year","M","Monthly","2017-05","May-2017","PC","Percentage","0","Units",,,0.4,,
"CPALTT01","Consumer prices: all items","JPN","Japan","GY","Growth on the same period of the previous year","M","Monthly","2017-06","Jun-2017","PC","Percentage","0","Units",,,0.4,,
"CPALTT01","Consumer prices: all items","JPN","Japan","GY","Growth on the same period of the previous year","M","Monthly","2017-07","Jul-2017","PC","Percentage","0","Units",,,0.4,,
"CPALTT01","Consumer prices: all items","JPN","Japan","GY","Growth on the same period of the previous year","M","Monthly","2017-08","Aug-2017","PC","Percentage","0","Units",,,0.7,,
"CPALTT01","Consumer prices: all items","JPN","Japan","GY","Growth on the same period of the previous year","M","Monthly","2017-09","Sep-2017","PC","Percentage","0","Units",,,0.7,,
"CPALTT01","Consumer prices: all items","JPN","Japan","GY","Growth on the same period of the previous year","M","Monthly","2017-10","Oct-2017","PC","Percentage","0","Units",,,0.2,,
"CPALTT01","Consumer prices: all items","JPN","Japan","GY","Growth on the same period of the previous year","M","Monthly","2017-11","Nov-2017","PC","Percentage","0","Units",,,0.6,,
"CPALTT01","Consumer prices: all items","JPN","Japan","GY","Growth on the same period of the previous year","M","Monthly","2017-12","Dec-2017","PC","Percentage","0","Units",,,1,,
"CPALTT01","Consumer prices: all items","JPN","Japan","GY","Growth on the same period of the previous year","M","Monthly","2018-01","Jan-2018","PC","Percentage","0","Units",,,1.4,,
"CPALTT01","Consumer prices: all items","JPN","Japan","GY","Growth on the same period of the previous year","M","Monthly","2018-02","Feb-2018","PC","Percentage","0","Units",,,1.5,,
"CPALTT01","Consumer prices: all items","JPN","Japan","GY","Growth on the same period of the previous year","M","Monthly","2018-03","Mar-2018","PC","Percentage","0","Units",,,1.1,,
"CPALTT01","Consumer prices: all items","JPN","Japan","GY","Growth on the same period of the previous year","M","Monthly","2018-04","Apr-2018","PC","Percentage","0","Units",,,0.6,,
"CPALTT01","Consumer prices: all items","JPN","Japan","GY","Growth on the same period of the previous year","M","Monthly","2018-05","May-2018","PC","Percentage","0","Units",,,0.7,,
"CPALTT01","Consumer prices: all items","JPN","Japan","GY","Growth on the same period of the previous year","M","Monthly","2018-06","Jun-2018","PC","Percentage","0","Units",,,0.7,,
"CPALTT01","Consumer prices: all items","JPN","Japan","GY","Growth on the same period of the previous year","M","Monthly","2018-07","Jul-2018","PC","Percentage","0","Units",,,0.9,,
"CPALTT01","Consumer prices: all items","JPN","Japan","GY","Growth on the same period of the previous year","M","Monthly","2018-08","Aug-2018","PC","Percentage","0","Units",,,1.3,,
"CPALTT01","Consumer prices: all items","JPN","Japan","GY","Growth on the same period of the previous year","M","Monthly","2018-09","Sep-2018","PC","Percentage","0","Units",,,1.2,,
"CPALTT01","Consumer prices: all items","JPN","Japan","GY","Growth on the same period of the previous year","M","Monthly","2018-10","Oct-2018","PC","Percentage","0","Units",,,1.4,,
"CPALTT01","Consumer prices: all items","JPN","Japan","GY","Growth on the same period of the previous year","M","Monthly","2018-11","Nov-2018","PC","Percentage","0","Units",,,0.8,,
"CPALTT01","Consumer prices: all items","JPN","Japan","GY","Growth on the same period of the previous year","M","Monthly","2018-12","Dec-2018","PC","Percentage","0","Units",,,0.3,,
"CPALTT01","Consumer prices: all items","JPN","Japan","GY","Growth on the same period of the previous year","M","Monthly","2019-01","Jan-2019","PC","Percentage","0","Units",,,0.2,,
"CPALTT01","Consumer prices: all items","JPN","Japan","GY","Growth on the same period of the previous year","M","Monthly","2019-02","Feb-2019","PC","Percentage","0","Units",,,0.2,,
"CPALTT01","Consumer prices: all items","JPN","Japan","GY","Growth on the same period of the previous year","M","Monthly","2019-03","Mar-2019","PC","Percentage","0","Units",,,0.5,,
"CPALTT01","Consumer prices: all items","JPN","Japan","GY","Growth on the same period of the previous year","M","Monthly","2019-04","Apr-2019","PC","Percentage","0","Units",,,0.9,,
"CPALTT01","Consumer prices: all items","JPN","Japan","GY","Growth on the same period of the previous year","M","Monthly","2019-05","May-2019","PC","Percentage","0","Units",,,0.7,,
"CPALTT01","Consumer prices: all items","JPN","Japan","GY","Growth on the same period of the previous year","M","Monthly","2019-06","Jun-2019","PC","Percentage","0","Units",,,0.7,,
"CPALTT01","Consumer prices: all items","JPN","Japan","GY","Growth on the same period of the previous year","M","Monthly","2019-07","Jul-2019","PC","Percentage","0","Units",,,0.5,,
"CPALTT01","Consumer prices: all items","JPN","Japan","GY","Growth on the same period of the previous year","M","Monthly","2019-08","Aug-2019","PC","Percentage","0","Units",,,0.3,,
"CPALTT01","Consumer prices: all items","JPN","Japan","GY","Growth on the same period of the previous year","M","Monthly","2019-09","Sep-2019","PC","Percentage","0","Units",,,0.2,,
"CPALTT01","Consumer prices: all items","JPN","Japan","GY","Growth on the same period of the previous year","M","Monthly","2019-10","Oct-2019","PC","Percentage","0","Units",,,0.2,,
"CPALTT01","Consumer prices: all items","JPN","Japan","GY","Growth on the same period of the previous year","M","Monthly","2019-11","Nov-2019","PC","Percentage","0","Units",,,0.5,,
"CPALTT01","Consumer prices: all items","JPN","Japan","GY","Growth on the same period of the previous year","M","Monthly","2019-12","Dec-2019","PC","Percentage","0","Units",,,0.8,,
"CPALTT01","Consumer prices: all items","JPN","Japan","GY","Growth on the same period of the previous year","M","Monthly","2020-01","Jan-2020","PC","Percentage","0","Units",,,0.7,,
"CPALTT01","Consumer prices: all items","JPN","Japan","GY","Growth on the same period of the previous year","M","Monthly","2020-02","Feb-2020","PC","Percentage","0","Units",,,0.4,,
"CPALTT01","Consumer prices: all items","JPN","Japan","GY","Growth on the same period of the previous year","M","Monthly","2020-03","Mar-2020","PC","Percentage","0","Units",,,0.4,,
"CPALTT01","Consumer prices: all items","JPN","Japan","GY","Growth on the same period of the previous year","M","Monthly","2020-04","Apr-2020","PC","Percentage","0","Units",,,0.1,,
"CPALTT01","Consumer prices: all items","KOR","Korea","GY","Growth on the same period of the previous year","M","Monthly","2017-01","Jan-2017","PC","Percentage","0","Units",,,2.24125908955075,,
"CPALTT01","Consumer prices: all items","KOR","Korea","GY","Growth on the same period of the previous year","M","Monthly","2017-02","Feb-2017","PC","Percentage","0","Units",,,2.08292005554455,,
"CPALTT01","Consumer prices: all items","KOR","Korea","GY","Growth on the same period of the previous year","M","Monthly","2017-03","Mar-2017","PC","Percentage","0","Units",,,2.27724741447891,,
"CPALTT01","Consumer prices: all items","KOR","Korea","GY","Growth on the same period of the previous year","M","Monthly","2017-04","Apr-2017","PC","Percentage","0","Units",,,1.95533498759306,,
"CPALTT01","Consumer prices: all items","KOR","Korea","GY","Growth on the same period of the previous year","M","Monthly","2017-05","May-2017","PC","Percentage","0","Units",,,2.00376946731475,,
"CPALTT01","Consumer prices: all items","KOR","Korea","GY","Growth on the same period of the previous year","M","Monthly","2017-06","Jun-2017","PC","Percentage","0","Units",,,1.80573469590237,,
"CPALTT01","Consumer prices: all items","KOR","Korea","GY","Growth on the same period of the previous year","M","Monthly","2017-07","Jul-2017","PC","Percentage","0","Units",,,2.16699801192843,,
"CPALTT01","Consumer prices: all items","KOR","Korea","GY","Growth on the same period of the previous year","M","Monthly","2017-08","Aug-2017","PC","Percentage","0","Units",,,2.48859805671229,,
"CPALTT01","Consumer prices: all items","KOR","Korea","GY","Growth on the same period of the previous year","M","Monthly","2017-09","Sep-2017","PC","Percentage","0","Units",,,2.00078848807412,,
"CPALTT01","Consumer prices: all items","KOR","Korea","GY","Growth on the same period of the previous year","M","Monthly","2017-10","Oct-2017","PC","Percentage","0","Units",,,1.76181102362205,,
"CPALTT01","Consumer prices: all items","KOR","Korea","GY","Growth on the same period of the previous year","M","Monthly","2017-11","Nov-2017","PC","Percentage","0","Units",,,1.15327747658946,,
"CPALTT01","Consumer prices: all items","KOR","Korea","GY","Growth on the same period of the previous year","M","Monthly","2017-12","Dec-2017","PC","Percentage","0","Units",,,1.40803465931469,,
"CPALTT01","Consumer prices: all items","KOR","Korea","GY","Growth on the same period of the previous year","M","Monthly","2018-01","Jan-2018","PC","Percentage","0","Units",,,0.759937646141858,,
"CPALTT01","Consumer prices: all items","KOR","Korea","GY","Growth on the same period of the previous year","M","Monthly","2018-02","Feb-2018","PC","Percentage","0","Units",,,1.25340069957247,,
"CPALTT01","Consumer prices: all items","KOR","Korea","GY","Growth on the same period of the previous year","M","Monthly","2018-03","Mar-2018","PC","Percentage","0","Units",,,1.21536217792902,,
"CPALTT01","Consumer prices: all items","KOR","Korea","GY","Growth on the same period of the previous year","M","Monthly","2018-04","Apr-2018","PC","Percentage","0","Units",,,1.52842679127726,,
"CPALTT01","Consumer prices: all items","KOR","Korea","GY","Growth on the same period of the previous year","M","Monthly","2018-05","May-2018","PC","Percentage","0","Units",,,1.46844306136343,,
"CPALTT01","Consumer prices: all items","KOR","Korea","GY","Growth on the same period of the previous year","M","Monthly","2018-06","Jun-2018","PC","Percentage","0","Units",,,1.481337101647,,
"CPALTT01","Consumer prices: all items","KOR","Korea","GY","Growth on the same period of the previous year","M","Monthly","2018-07","Jul-2018","PC","Percentage","0","Units",,,1.11889472660051,,
"CPALTT01","Consumer prices: all items","KOR","Korea","GY","Growth on the same period of the previous year","M","Monthly","2018-08","Aug-2018","PC","Percentage","0","Units",,,1.43175002418496,,
"CPALTT01","Consumer prices: all items","KOR","Korea","GY","Growth on the same period of the previous year","M","Monthly","2018-09","Sep-2018","PC","Percentage","0","Units",,,2.08715817953426,,
"CPALTT01","Consumer prices: all items","KOR","Korea","GY","Growth on the same period of the previous year","M","Monthly","2018-10","Oct-2018","PC","Percentage","0","Units",,,2.00212786536415,,
"CPALTT01","Consumer prices: all items","KOR","Korea","GY","Growth on the same period of the previous year","M","Monthly","2018-11","Nov-2018","PC","Percentage","0","Units",,,2.036640031183,,
"CPALTT01","Consumer prices: all items","KOR","Korea","GY","Growth on the same period of the previous year","M","Monthly","2018-12","Dec-2018","PC","Percentage","0","Units",,,1.32051655500532,,
"CPALTT01","Consumer prices: all items","KOR","Korea","GY","Growth on the same period of the previous year","M","Monthly","2019-01","Jan-2019","PC","Percentage","0","Units",,,0.792883388126086,,
"CPALTT01","Consumer prices: all items","KOR","Korea","GY","Growth on the same period of the previous year","M","Monthly","2019-02","Feb-2019","PC","Percentage","0","Units",,,0.460608386911037,,
"CPALTT01","Consumer prices: all items","KOR","Korea","GY","Growth on the same period of the previous year","M","Monthly","2019-03","Mar-2019","PC","Percentage","0","Units",,,0.374639769452451,,
"CPALTT01","Consumer prices: all items","KOR","Korea","GY","Growth on the same period of the previous year","M","Monthly","2019-04","Apr-2019","PC","Percentage","0","Units",,,0.55614152843032,,
"CPALTT01","Consumer prices: all items","KOR","Korea","GY","Growth on the same period of the previous year","M","Monthly","2019-05","May-2019","PC","Percentage","0","Units",,,0.680467701744286,,
"CPALTT01","Consumer prices: all items","KOR","Korea","GY","Growth on the same period of the previous year","M","Monthly","2019-06","Jun-2019","PC","Percentage","0","Units",,,0.720253529242299,,
